"CODUSU";"TRIM";"ANO4";"AGLOMERADO";"NRO_HOGAR";"PROVINCIA";"ITF";"IPCF";"REALIZADA";"PONDIH";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"PONDERA"
"TQRMNOQSVHMNKTCDEHPJB00811635";3;2023;29;1;90;240000;120000;1;680;2;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;1;"";2;1;"";4;1;1;1;"";1;1;1;1;1;1;2;1;2;98;0;0;0;584
"TQRMNOQSTHMNKTCDEHPJB00811634";3;2023;29;1;90;110000;22000;1;555;2;2;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;2;2;2;5;1;4;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;3;98;0;0;0;467
"TQRMNOSUYHMNKTCDEHPJB00811616";3;2023;29;1;90;405000;101250;1;633;5;4;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;2;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;3;98;0;0;0;501
"TQRMNOQSRHMNKTCDEHPJB00811612";3;2023;29;1;90;178000;44500;1;577;2;2;2;0;1;1;1;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;1;1;2;2;2;4;2;2;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;503
"TQRMNOSUUHMNKTCDEHPJB00811591";3;2023;29;1;90;259000;129500;1;414;3;2;2;0;1;1;2;2;0;2;0;6;"";1;"";1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;355
"TQRMNOQSSHMNKTCDEHPJB00811518";3;2023;29;1;90;174000;58000;1;616;2;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2;3;0;3;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;508
"TQRMNOQSUHMNKTCDEHPJB00811486";3;2023;29;1;90;300000;300000;1;574;1;1;2;0;1;2;1;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;0;1;1;"";1;2;"";4;2;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;539
"TQSMNOSUYHMNKTCDEHPJB00811519";3;2023;29;1;90;160000;40000;1;634;3;2;1;1;1;1;1;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;4;2;2;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;549
"TQRMNORQQHLOKPCDEHPJB00811523";3;2023;29;1;90;70000;70000;1;317;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;290
"TQRMNOPPSHLOKPCDEHPJB00806511";3;2023;29;1;90;357000;71400;1;463;3;3;2;0;1;1;2;2;0;2;0;2;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;1;"";3;1;"";4;2;1;1;"";1;1;1;1;2;2;2;2;0;3;0;0;0;388
"TQRMNOPPUHLOKPCDEHPJB00806597";3;2023;29;1;90;349000;116333,33;1;430;1;1;2;0;1;2;2;2;0;2;0;2;"";2;"";3;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;0;3;2;"";1;1;"";4;2;2;1;"";1;2;1;1;2;2;2;1;0;98;0;0;0;392
"TQRMNOQXYHLOKPCDEHPJB00806572";3;2023;29;1;90;0;0;1;0;2;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;2;4;1;3;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;0;1;0;0;0;437
"TQRMNOQYPHLOKPCDEHPJB00806546";3;2023;29;1;90;474000;52666,67;1;422;3;3;2;0;1;1;2;2;0;2;0;2;"";2;"";3;1;1;2;1;2;2;1;1;2;2;2;2;2;2;1;1;2;1;2;2;2;2;9;1;8;1;"";3;1;"";4;1;1;1;"";1;1;2;1;2;2;2;3;0;2;0;0;0;406
"TQRMNOPPRHLOKPCDEHPJB00806468";3;2023;29;1;90;616500;68500;1;470;5;5;2;0;1;1;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;2;7;1;"";5;2;"";4;2;1;1;"";1;1;1;1;2;2;2;3;0;5;4;0;0;389
"TQRMNOQYVHLOKPCDEHPJB00806459";3;2023;29;1;90;85000;42500;1;555;1;1;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";1;2;"";4;2;2;1;"";1;2;2;3;2;2;2;1;0;2;0;0;0;511
"TQRMNOPPTHLOKPCDEHPJB00806458";3;2023;29;1;90;202000;67333,33;1;421;5;2;2;0;1;1;1;2;0;2;0;2;"";2;"";3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;2;"";5;1;"";4;2;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;415
"TQRMNOPPQHLOKPCDEHPJB00806433";3;2023;29;1;90;269000;53800;1;431;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;1;"";3;2;"";4;2;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;368
"TQRMNOQTRHLOKQCDEHPJB00806598";3;2023;29;1;90;315000;157500;1;612;2;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;531
"TQRMNOQUQHLOKQCDEHPJB00806440";3;2023;29;1;90;112000;112000;1;314;1;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;"";1;2;"";4;2;1;1;"";1;2;1;1;2;2;2;1;0;98;0;0;0;306
"TQRMNOSVSHLOKQCDEHPJB00806543";3;2023;29;1;90;197000;98500;1;541;4;1;1;1;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";4;1;"";4;1;1;1;"";1;1;1;1;1;2;2;1;0;2;0;0;0;503
"TQSMNOQUQHLOKQCDEHPJB00806439";3;2023;29;1;90;142000;47333,33;1;428;3;2;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;2;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;3;0;0;0;411
"TQRMNOSVUHLOKQCDEHPJB00806520";3;2023;29;1;90;183200;36640;1;437;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;1;"";4;1;"";4;2;1;1;"";1;1;2;1;1;1;2;2;0;5;0;0;0;388
"TQRMNOSVTHLOKQCDEHPJB00806515";3;2023;29;1;90;140000;140000;1;455;3;2;2;0;1;1;2;2;0;2;0;9;"iniciando tramite de sucesion";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";4;2;1;1;"";1;1;2;1;1;2;2;97;0;1;0;0;0;464
"TQSMNOQTRHLOKQCDEHPJB00806494";3;2023;29;1;90;229000;45800;1;358;2;2;2;0;1;1;2;2;0;2;0;2;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;2;"";2;1;"";4;2;1;1;"";1;1;1;1;1;2;2;2;0;4;0;0;0;368
"TQRMNOQTYHLOKQCDEHPJB00806438";3;2023;29;1;90;187000;31166,67;1;447;3;3;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;2;"";3;1;"";4;1;1;1;"";1;1;2;2;1;2;2;1;0;4;0;0;0;431
"TQRMNOQUPHLOKQCDEHPJB00806514";3;2023;29;1;90;160000;32000;1;446;3;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;4;2;0;0;0;396
"TQRMNOSVVHLOKQCDEHPJB00806573";3;2023;29;1;90;113000;56500;1;406;3;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;1;1;2;2;0;98;0;0;0;376
"TQRMNOUVQHLOKRCDEHPJB00806495";3;2023;29;1;90;175000;58333,33;1;490;2;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;3;0;3;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;466
"TQRMNOUUXHLOKRCDEHPJB00806443";3;2023;29;1;90;540000;270000;1;570;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1;"";2;1;"";4;1;1;1;"";1;1;1;1;1;2;2;1;0;98;0;0;0;497
"TQRMNOUUWHLOKRCDEHPJB00806599";3;2023;29;1;90;332900;110966,67;1;617;2;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;3;0;3;1;"";2;1;"";4;1;1;1;"";1;1;1;1;1;2;2;1;0;98;0;0;0;552
"TQRMNOUVPHLOKRCDEHPJB00806516";3;2023;29;1;90;390000;55714,29;1;688;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;7;0;7;1;"";4;1;"";4;1;1;1;"";1;1;1;1;1;2;2;2;0;4;5;0;0;523
"TQRMNOQXTHLOKRCDEHPJB00806469";3;2023;29;1;90;319000;63800;1;544;2;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;0;5;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;4;5;0;0;477
"TQRMNOQWUHLOKRCDEHPJB00806460";3;2023;29;1;90;133000;66500;1;656;2;2;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;0;2;1;"";2;1;"";2;1;1;1;"";1;1;1;1;1;2;2;1;0;2;0;0;0;573
"TQRMNOUUVHLOKRCDEHPJB00806442";3;2023;29;1;90;425000;141666,67;1;647;2;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;533
"TQRMNOQXQHLOKRCDEHPJB00806441";3;2023;29;1;90;67000;67000;1;388;2;1;2;0;1;1;2;2;0;2;0;2;"";2;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;2;"";2;1;"";4;1;1;1;"";1;1;1;1;1;2;2;1;0;98;0;0;0;405
"TQRMNORTWHKOKNCDEHPJB00797802";3;2023;29;1;90;26000;8666,67;1;425;3;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;0;3;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;382
"TQRMNOPWRHKOKNCDEHPJB00790790";3;2023;29;1;90;80000;40000;1;415;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2;"";3;1;"";3;1;1;1;"";1;1;1;1;1;2;2;1;2;98;0;0;0;363
"TQRMNORTTHKOKNCDEHPJB00790807";3;2023;29;1;90;118500;118500;1;397;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;97;0;98;0;0;0;390
"TQRMNORTUHKOKNCDEHPJB00790798";3;2023;29;1;90;60000;60000;1;440;2;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;0;1;1;"";2;1;"";4;2;1;1;"";1;2;1;1;1;1;2;1;0;98;0;0;0;449
"TQRMNOSXTHKOKNCDEHPJB00790784";3;2023;29;1;90;94000;94000;1;372;3;1;2;0;1;1;1;2;0;2;0;6;"";1;"";1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;1;0;1;2;"";3;2;"";4;2;1;1;"";1;1;1;1;1;2;2;1;0;98;0;0;0;390
"TQRMNOPWQHKOKNCDEHPJB00790808";3;2023;29;1;90;120000;120000;1;303;4;1;2;0;1;1;1;2;0;2;0;6;"";1;"";1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;1;"";4;1;"";2;1;1;1;"";1;1;1;1;1;2;2;1;0;98;0;0;0;296
"TQRMNORTQHKOKNCDEHPJB00790797";3;2023;29;1;90;101000;50500;1;340;2;2;2;0;1;2;1;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;1;"";2;1;"";2;2;1;1;"";1;1;1;1;2;1;2;1;0;98;0;0;0;358
"TQRMNOPSUHMMKUCDEHPJB00811643";3;2023;29;1;90;243000;81000;1;396;2;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;1;2;1;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;3;0;3;2;"";2;1;"";2;1;1;1;"";1;1;1;1;1;2;2;2;1;3;0;0;0;325
"TQRMNORPSHMMKUCDEHPJB00811617";3;2023;29;1;90;440000;146666,67;1;305;2;2;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1;"";2;1;"";2;1;1;1;"";1;1;1;1;1;2;2;1;3;2;0;0;0;259
"TQRMNORPTHMMKUCDEHPJB00811504";3;2023;29;1;90;0;0;1;0;1;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;227
"TQRMNORQPHMMKUCDEHPJB00811469";3;2023;29;1;90;150000;75000;1;345;1;1;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;279
"TQRMNOSPQHLOKSCDEHPJB00811529";3;2023;29;1;90;540000;108000;1;460;4;4;2;0;1;1;2;2;0;2;0;2;"";1;"";1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;5;0;5;2;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;3;98;0;0;0;421
"TQRMNOQPRHLOKSCDEHPJB00806517";3;2023;29;1;90;437000;218500;1;527;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;460
"TQRMNOSPSHLOKSCDEHPJB00806547";3;2023;29;1;90;146000;48666,67;1;350;3;2;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;0;3;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;330
"TQRMNOQPTHLOKSCDEHPJB00806574";3;2023;29;1;90;520000;130000;1;477;4;3;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;2;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;413
"TQRMNOQPSHLOKSCDEHPJB00806568";3;2023;29;1;90;0;0;1;0;4;3;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2;"";4;1;"";2;1;1;1;"";1;1;1;1;1;2;2;2;0;98;0;0;0;400
"TQRMNORYYHLOKSCDEHPJB00806461";3;2023;29;1;90;116500;58250;1;374;4;2;2;0;1;1;2;2;0;2;0;2;"";1;"";1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;346
"TQRMNOSPRHLOKSCDEHPJB00806444";3;2023;29;1;90;510000;56666,67;1;407;6;5;1;1;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;9;2;7;2;"";6;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;354
"TQRMNOQPUHLOKSCDEHPJB00806467";3;2023;29;1;90;327000;81750;1;452;3;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;3;1;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;439
"TQRMNOPWTHJOKQCDEHPJB00784994";3;2023;29;1;90;560000;112000;1;455;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;5;1;4;1;"";4;1;"";2;1;1;1;"";1;1;1;1;1;2;2;1;0;3;0;0;0;408
"TQRMNOPWQHJOKQCDEHPJB00784954";3;2023;29;1;90;440000;220000;1;485;3;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;414
"TQRMNOPWSHJOKQCDEHPJB00784922";3;2023;29;1;90;215000;53750;1;369;2;2;2;0;1;1;1;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;1;3;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;342
"TQRMNOQVVHJOKQCDEHPJB00785005";3;2023;29;1;90;221000;110500;1;436;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2;"";3;1;"";1;1;1;1;"";1;2;2;2;1;2;2;97;0;2;0;0;0;386
"TQRMNOPWRHJOKQCDEHPJB00785003";3;2023;29;1;90;426500;142166,67;1;400;2;2;2;0;1;1;2;2;0;2;0;6;"";2;"";1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;3;0;3;1;"";2;2;"";4;1;1;1;"";1;1;1;1;2;2;2;3;0;2;0;0;0;380
"TQRMNOQWSHJOKQCDEHPJB00785002";3;2023;29;1;90;236000;59000;1;389;3;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;1;1;2;2;2;2;1;2;2;2;1;2;1;2;2;1;2;2;2;2;4;1;3;1;"";3;2;"";4;2;1;1;"";1;2;2;1;2;2;2;1;0;2;3;0;0;339
"TQRMNOQVXHJOKQCDEHPJB00784993";3;2023;29;1;90;80000;80000;1;406;2;2;2;0;1;1;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;2;"";2;2;"";4;2;2;1;"";1;2;2;2;1;2;2;1;0;98;0;0;0;414
"TQRMNOQVWHJOKQCDEHPJB00785061";3;2023;29;1;90;395000;98750;1;374;3;3;2;0;1;2;2;2;0;2;0;2;"";1;"";3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;2;"";3;1;"";4;2;2;1;"";1;2;1;2;2;2;2;2;0;3;0;0;0;333
"TQRMNOQTPHJOKRCDEHPJB00785006";3;2023;29;2;90;221000;44200;1;374;1;1;2;0;1;2;2;2;0;1;1;6;"";2;"";2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;5;1;4;1;"";2;1;"";4;1;1;1;"";1;1;1;1;1;1;2;2;3;98;0;0;0;382
"TQRMNOSSTHJOKRCDEHPJB00784882";3;2023;29;1;90;63000;63000;1;427;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";3;1;"";4;1;1;1;"";1;1;1;1;1;2;2;1;0;98;0;0;0;409
"TQRMNOQTPHJOKRCDEHPJB00785006";3;2023;29;1;90;85000;85000;1;362;2;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;1;"";2;1;"";4;1;1;1;"";1;1;1;1;1;1;2;1;0;98;0;0;0;355
"TQRMNOSSSHJOKRCDEHPJB00784979";3;2023;29;1;90;160000;80000;1;439;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;1;2;2;0;1;0;0;0;385
"TQRMNOQTSHJOKRCDEHPJB00784972";3;2023;29;1;90;191000;47750;1;417;4;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;0;1;0;0;0;349
"TQRMNOQTRHJOKRCDEHPJB00784873";3;2023;29;1;90;302200;33577,78;1;460;6;5;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;9;1;8;1;"";6;1;"";4;2;1;1;"";1;1;1;1;1;2;2;2;4;98;0;0;0;398
"TQRMNOQTQHJOKRCDEHPJB00784929";3;2023;29;1;90;250000;83333,33;1;402;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";3;2;"";4;2;1;1;"";1;1;1;1;1;2;2;2;0;98;0;0;0;352
"TQRMNOSSRHJOKRCDEHPJB00784999";3;2023;29;1;90;480000;480000;1;363;3;1;2;0;1;1;1;2;0;2;0;6;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2;"";3;1;"";2;1;1;1;"";1;1;1;1;1;2;2;1;0;98;0;0;0;355
"TQRMNOQSTHJOKRCDEHPJB00785013";3;2023;29;1;90;139000;34750;1;443;4;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;4;0;4;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;3;4;0;0;356
"TQRMNOQVPHMOLLCDEHPJB00811524";3;2023;29;1;90;186000;37200;1;434;1;1;2;0;1;2;2;2;0;2;0;2;"";2;"";3;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;2;"";1;2;"";4;1;2;1;"";1;2;2;1;2;2;2;1;0;2;0;0;0;394
"TQRMNOSURHMOLLCDEHPJB00811520";3;2023;29;1;90;337000;56166,67;1;450;2;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;379
"TQRMNOSUSHMOLLCDEHPJB00811619";3;2023;29;1;90;330000;82500;1;352;3;2;2;0;1;1;1;2;0;2;0;8;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;3;0;0;0;321
"TQRMNOQVTHMOLLCDEHPJB00811656";3;2023;29;1;90;0;0;1;0;5;1;1;1;1;1;2;2;0;2;0;2;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;6;0;6;1;"";5;2;"";4;2;1;1;"";1;1;2;1;2;2;2;4;0;1;6;0;0;319
"TQSMNOQVSHMOLLCDEHPJB00811618";3;2023;29;1;90;119000;39666,67;1;368;1;1;2;0;1;2;2;2;0;2;0;4;"";2;"";2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;3;1;2;2;"";1;2;"";4;1;2;1;"";1;2;2;1;1;2;2;1;0;3;0;0;0;354
